Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIMANT_SALARY_INDICATOR,F_PSR_CLAIMANT_MV_TBL,CLAIMANT_SALARY_INDICATOR,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIMANT_ZIPCODE,F_PSR_CLAIMANT_MV_TBL,CLAIMANT_ZIPCODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_AGE,F_PSR_CLAIM_MV_1_TBL,AS_OF_DATE,CASE
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_AGE,F_PSR_CLAIM_MV_1_TBL,CLAIM_RECEIVED_DATE,CASE
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_AGE,F_PSR_CLAIM_MV_3_TBL,CLAIM_AGE,CASE
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_CLASS_ID,F_PSR_CLAIM_MV_1_TBL,CLAIM_CLASS_ID,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_CLOSED_DATE,F_PSR_CLAIM_MV_1_TBL,CLAIM_CLOSED_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_COMPANY_CODE,F_PSR_CLAIMANT_MV_TBL,CLAIM_COMPANY_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_COMPANY_NAME,F_PSR_CLAIMANT_MV_TBL,CLAIM_COMPANY_NAME,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_COUNT,F_PSR_CLAIM_MV_3_TBL,CLAIM_COUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_COVERAGE_DESCRIPTION,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_COVERAGE_DESCRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_GROSS_BENEFIT_AMOUNT,F_PSR_CLAIM_MV_1_TBL,CLAIM_GROSS_BENEFIT_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_IDENTIFER,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_IDENTIFER,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_MODAL_AMOUNT,F_PSR_CLAIM_MV_4_TBL,CLAIM_MODAL_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_MOST_RECENT_ACTIVITY_DATE,F_PSR_CLAIM_MV_1_TBL,CLAIM_MOST_RECENT_ACTIVITY_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_NET_BENEFIT_AMOUNT,F_PSR_CLAIM_MV_1_TBL,CLAIM_NET_BENEFIT_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_NUMBER,F_PSR_CLAIM_MV_1_TBL,CLAIM_NUMBER,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_RECEIVED_DATE,F_PSR_CLAIM_MV_1_TBL,CLAIM_RECEIVED_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_SKEY,F_PSR_CLAIM_MV_1_TBL,CLAIM_SKEY,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_STATUS_CATEGORY,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_STATUS_CATEGORY,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_STATUS_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_STATUS_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_STATUS_DESCRIPTION,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_STATUS_DESCRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_STATUS_EFFECTIVE_DATE,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_STATUS_EFFECTIVE_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TAXABLE_BENEFIT_PERCENTAGE,F_PSR_CLAIM_MV_1_TBL,CLAIM_TAXABLE_BENEFIT_PERCENTAGE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TOTAL_PAID_GROSS_AMT,F_PSR_CLAIM_MV_4_TBL,CLAIM_TOTAL_PAID_GROSS_AMT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TOTAL_PAID_LOSS_AMOUNT,F_PSR_CLAIM_MV_4_TBL,CLAIM_TOTAL_PAID_LOSS_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TOTAL_PAID_NET_AMOUNT,F_PSR_CLAIM_MV_4_TBL,CLAIM_TOTAL_PAID_NET_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TOTAL_PAID_TAXABLE_AMOUNT,F_PSR_CLAIM_MV_4_TBL,CLAIM_TOTAL_PAID_TAXABLE_AMOUNT,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLAIM_TYPE,F_PSR_CLAIM_COV_STATUS_MV_TBL,CLAIM_TYPE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CLIENT_NAME,F_PSR_CLAIMANT_MV_TBL,CLIENT_NAME,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,COVERAGE_GROUP_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,COVERAGE_GROUP_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,COVERAGE_TYPE,F_PSR_CLAIM_COV_STATUS_MV_TBL,COVERAGE_TYPE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,COVERAGE_TYPE_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,COVERAGE_TYPE_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,COVERAGE_TYPE_DESCRIPTION,F_PSR_CLAIM_COV_STATUS_MV_TBL,COVERAGE_TYPE_DESCRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,CURRENT_RESERVE,F_PSR_CLAIM_MV_1_TBL,CURRENT_RESERVE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,DIRECTOR_FULL_NAME,F_PSR_CLAIM_COV_STATUS_MV_TBL,DIRECTOR_FULL_NAME,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,DIRECTOR_LOGIN_ID,F_PSR_CLAIM_COV_STATUS_MV_TBL,DIRECTOR_LOGIN_ID,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,DISABILITY_START_DATE,F_PSR_CLAIM_MV_1_TBL,DISABILITY_START_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,DURATION_INDICATOR,F_PSR_CLAIM_MV_1_TBL,DURATION_INDICATOR,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,DURATION_PERIOD,F_PSR_CLAIM_MV_1_TBL,DURATION_PERIOD,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,D_LAST_IN_STATUS_46_DATE_R,F_PSR_CLAIM_COV_STATUS_MV_TBL,D_LAST_IN_STATUS_46_DATE_R,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,EARLIEST_BENEFIT_PAYMENT_DATE,F_PSR_CLAIM_MV_4_TBL,EARLIEST_BENEFIT_PAYMENT_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,ELLIMINATION_PERIOD,F_PSR_CLAIM_MV_1_TBL,ELLIMINATION_PERIOD,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,EXAMINER_DEPARTMENT_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,EXAMINER_DEPARTMENT_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,EXAMINER_LOGIN_ID,F_PSR_CLAIM_COV_STATUS_MV_TBL,EXAMINER_LOGIN_ID,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,EXAMINER_NAME,F_PSR_CLAIM_COV_STATUS_MV_TBL,EXAMINER_NAME,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,INSURED_STATE,F_PSR_CLAIMANT_MV_TBL,INSURED_STATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,LAST_BENEFIT_PAYMENT_DATE,F_PSR_CLAIM_MV_4_TBL,LAST_BENEFIT_PAYMENT_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,LOCATION_ID,F_PSR_CLAIMANT_MV_TBL,LOCATION_ID,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,LOCATION_NAME,F_PSR_CLAIMANT_MV_TBL,LOCATION_NAME,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,LOCATION_NUMBER,F_PSR_CLAIMANT_MV_TBL,LOCATION_NUMBER,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,LOSS_DATE,F_PSR_CLAIM_MV_1_TBL,LOSS_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,MODIFIED_RTW_DATE,F_PSR_CLAIM_MV_1_TBL,MODIFIED_RTW_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,MOST_RECENT_SERVICE_PERIOD_FROM_DATE,F_PSR_CLAIM_MV_4_TBL,MOST_RECENT_SERVICE_PERIOD_FROM_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,MOST_RECENT_SERVICE_PERIOD_TO_DATE,F_PSR_CLAIM_MV_4_TBL,MOST_RECENT_SERVICE_PERIOD_TO_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,NURSE_CERT_END_DATE,F_PSR_CLAIM_COV_STATUS_MV_TBL,NURSE_CERT_END_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,NURSE_CERT_FLAG,F_PSR_CLAIM_COV_STATUS_MV_TBL,NURSE_CERT_FLAG,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,N_PRODUCT_SK_R,F_PSR_CLAIM_COV_STATUS_MV_TBL,N_PRODUCT_SK_R,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,OCCUPATION_CODE,F_PSR_CLAIM_MV_1_TBL,OCCUPATION_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,OCCUPATION_DECRIPTION,F_PSR_CLAIM_MV_1_TBL,OCCUPATION_DECRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,OTHER_OFFSET_AMOUNTS,F_PSR_CLAIM_MV_4_TBL,OTHER_OFFSET_AMOUNTS,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,OWN_OCC_PERIOD,F_PSR_CLAIM_COV_STATUS_MV_TBL,OWN_OCC_PERIOD,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PLAN_DURATION_DATE,F_PSR_CLAIM_MV_1_TBL,PLAN_DURATION_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,POLICY_EFFECTIVE_DATE,F_PSR_CLAIM_MV_1_TBL,POLICY_EFFECTIVE_DATE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,POLICY_PREFIX,F_PSR_CLAIM_MV_1_TBL,POLICY_PREFIX,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,POLICY_SKEY,F_PSR_CLAIM_MV_1_TBL,POLICY_SKEY,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,POLICY_SUFFIX,F_PSR_CLAIM_MV_1_TBL,POLICY_SUFFIX,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIMARY_DIAGNOSIS_CATEGORY,F_PSR_CLAIM_MV_3_TBL,PRIMARY_DIAGNOSIS_CATEGORY,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIMARY_DIAGNOSIS_CATEGORY_DESCRIPTION,F_PSR_CLAIM_MV_3_TBL,PRIMARY_DIAGNOSIS_CATEGORY_DESCRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIMARY_DIAGNOSIS_CODE,F_PSR_CLAIM_MV_3_TBL,PRIMARY_DIAGNOSIS_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIMARY_DIAGNOSIS_CODE_DESCRIPTION,F_PSR_CLAIM_MV_3_TBL,PRIMARY_DIAGNOSIS_CODE_DESCRIPTION,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIOR_STATUS_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,PRIOR_STATUS_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRIVACY_INDICATOR,F_PSR_CLAIM_MV_1_TBL,PRIVACY_INDICATOR,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,PRODUCT_COVERAGE_CODE,F_PSR_CLAIM_COV_STATUS_MV_TBL,PRODUCT_COVERAGE_CODE,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,REHABILITATION_OFFSET_AMOUNT_088,F_PSR_CLAIM_MV_4_TBL,REHABILITATION_OFFSET_AMOUNT_088,Direct
Standalone Procedure,,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,PROC_REFRESH_GRP_M_VIEW_TBLS__F_POLICY_SPECIFIC_MV,F_POLICY_SPECIFIC_MV_TBL,REHABILITATION_OFFSET_INDICATOR_088,F_PSR_CLAIM_MV_4_TBL,REHABILITATION_OFFSET_INDICATOR_088,Direct
